"Date";"$LRCX";"$NVDA";"$MRK";"$AMAT";"$ASML";"$PDD";"$UBER";"$TSM";"$NVO";"$MSFT"
"2006-07-29";;14,599194619454792;;20,764479688331594;;;;;;
"2006-09-23";28,03825823059319;;;;;;;;;
"2006-09-29";;;18,34393366073585;;;;;40,56307853396549;;37,264067736814255
"2006-09-30";;;;;21,6308588355409;;;;;
"2006-10-28";;15,074417958910747;;22,042302978919853;;;;;;
"2006-12-23";29,876099937931833;;;;;;;;;
"2006-12-30";;;15,657801731754727;;24,083387682535147;;;40,09508921032668;23,537155098985625;34,12076340187159
"2007-01-27";;14,776338801428976;;25,308091250274206;;;;;;
"2007-03-24";30,50231329855617;;;;;;;;;
"2007-03-30";;;15,323801074988259;;;;;37,8824620783773;0;37,162748461305625
"2007-03-31";;;;;24,202882501558555;;;;;
"2007-04-28";;15,263130856103718;;24,868471238571285;;;;;;
"2007-06-23";30,338474294156885;;;;;;;;;
"2007-06-29";;;14,938740877554608;;;;;34,86945235752359;0;36,06666405852666
"2007-06-30";;;;;23,477114423255905;;;;;
"2007-07-28";;16,73287384973403;;24,734129366418827;;;;;;
"2007-09-22";29,534156210683804;;;;;;;;;
"2007-09-29";;;17,086128588691196;;22,839115087059383;;;33,75049931086904;0;36,641207256856475
"2007-10-27";;18,87547519172613;;24,360976680086484;;;;;;
"2007-12-22";28,529688649365596;;;;;;;;;
"2007-12-30";;;1,8200076866809654;;21,620541454307578;;;34,62842644188121;21,376491119026557;39,36923555217797
"2008-01-26";;20,409335604437437;;22,994931579784403;;;;;;
"2008-03-29";24,962682673242455;;;;21,58068987210068;;;;;
"2008-03-30";;;2,7896332034391045;;;;;35,26437955232011;22,154972200717854;35,36425440866894
"2008-04-26";;20,37861404938724;;22,29673414964045;;;;;;
"2008-06-28";20,58381089259371;;;;22,06278881373203;;;;;
"2008-06-29";;;3,0631353112120676;;;;;35,88046158725054;21,96460832908695;36,860311155246606
"2008-07-26";;12,783616316686567;;18,929781072277464;;;;;;
"2008-09-27";14,707096717505339;;;;19,924527992465684;;;;;
"2008-09-29";;;1,7991995245358612;;;;;36,69843854435842;23,05765552418253;36,327549052965864
"2008-10-25";;8,848101110130619;;16,673526676540487;;;;;;
"2008-12-27";6,793889921943122;;;;;;;;;
"2008-12-30";;;21,18238993710692;;9,79165636877141;;;31,347136806383286;27,16176761135381;35,344702408802696
"2009-01-24";;-2,0643185602677363;;10,66346460094378;;;;;;
"2009-03-28";-10,388898221863471;;;;0,4333497139404978;;;;;
"2009-03-30";;;19,64891299705292;;;;;26,832918586316623;28,151021354638782;36,05230894973437
"2009-04-25";;-17,1898918895719;;0,8874167816594768;;;;;;
"2009-06-27";-25,202205124620725;;;;-19,37482467572203;;;;;
"2009-06-29";;;19,47715284315875;;;;;27,68329170054946;29,59373986376906;34,8460735492924
"2009-07-25";;-16,291949129398848;;-4,521749664158933;;;;;;
"2009-09-26";-27,009464528388055;;;;-24,15160469615456;;;;;
"2009-09-29";;;22,77152724580496;;;;;25,123494815127035;29,81877112195893;33,47662356117664
"2009-10-24";;-14,452955066675589;;-7,857997606701236;;;;;;
"2009-12-26";-11,667918858001503;;;;;;;;;
"2009-12-30";;;8,70278547469739;;-4,761606415638118;;;31,095291777771315;29,235678765809155;36,49746971323417
"2010-01-30";;-2,974496797632307;;-1,4812633960768258;;;;;;
"2010-03-27";12,34758499768453;;;;9,617973355614353;;;;;
"2010-03-30";;;5,68388276636944;;;;;35,84096243949552;29,672369579362346;37,20777912132205
"2010-05-01";;7,625844460207308;;8,777791932939213;;;;;;
"2010-06-26";19,936956831457472;;;;21,158023350529458;;;;;
"2010-06-29";;;3,6886836336347915;;;;;35,88399559442255;30,113272457774443;38,566673068305484
"2010-07-31";;5,794255572543437;;10,471065975220114;;;;;;
"2010-09-25";23,659972027032904;;;;25,583807574780632;;;;;
